Subject,Trial,Condition,Time,AOI
iza_test3_11february,0,unambiguous,6860,dist
iza_test3_11february,0,unambiguous,6886,dist
iza_test3_11february,0,unambiguous,6963,dist
iza_test3_11february,0,unambiguous,6983,dist
iza_test3_11february,0,unambiguous,7062,dist
iza_test3_11february,0,unambiguous,7079,dist
iza_test3_11february,0,unambiguous,7159,comp
iza_test3_11february,0,unambiguous,7177,dist
iza_test3_11february,0,unambiguous,7254,comp
iza_test3_11february,0,unambiguous,7283,comp
iza_test3_11february,0,unambiguous,7348,trgt
iza_test3_11february,0,unambiguous,7377,comp
iza_test3_11february,0,unambiguous,7439,trgt
iza_test3_11february,0,unambiguous,7474,comp
iza_test3_11february,0,unambiguous,7529,trgt
iza_test3_11february,0,unambiguous,7580,comp
iza_test3_11february,0,unambiguous,7587,trgt
iza_test3_11february,0,unambiguous,7653,trgt
iza_test3_11february,0,unambiguous,7684,sent_msg
iza_test3_11february,0,unambiguous,7701,trgt
iza_test3_11february,0,unambiguous,7766,trgt
iza_test3_11february,0,unambiguous,7771,sent_msg
iza_test3_11february,0,unambiguous,7826,trgt
iza_test3_11february,0,unambiguous,7857,sent_msg
iza_test3_11february,0,unambiguous,7881,trgt
iza_test3_11february,0,unambiguous,7935,trgt
iza_test3_11february,0,unambiguous,7948,sent_msg
iza_test3_11february,0,unambiguous,7989,trgt
iza_test3_11february,0,unambiguous,8033,sent_msg
iza_test3_11february,0,unambiguous,8038,trgt
iza_test3_11february,0,unambiguous,8098,trgt
iza_test3_11february,0,unambiguous,8124,sent_msg
iza_test3_11february,0,unambiguous,8150,trgt
iza_test3_11february,0,unambiguous,8208,trgt
iza_test3_11february,0,unambiguous,8210,sent_msg
iza_test3_11february,0,unambiguous,8265,trgt
iza_test3_11february,0,unambiguous,8293,non_aoi
iza_test3_11february,0,unambiguous,8321,non_aoi
iza_test3_11february,0,unambiguous,8375,non_aoi
iza_test3_11february,0,unambiguous,8382,dist
iza_test3_11february,0,unambiguous,8428,sent_msg
iza_test3_11february,0,unambiguous,8468,dist
iza_test3_11february,0,unambiguous,8479,comp
iza_test3_11february,0,unambiguous,8557,comp
iza_test3_11february,0,unambiguous,8572,comp
iza_test3_11february,0,unambiguous,8645,comp
iza_test3_11february,0,unambiguous,8665,dist
iza_test3_11february,0,unambiguous,8734,comp
iza_test3_11february,0,unambiguous,8757,dist
iza_test3_11february,0,unambiguous,8823,comp
iza_test3_11february,0,unambiguous,8845,dist
iza_test3_11february,0,unambiguous,8915,trgt
iza_test3_11february,0,unambiguous,8940,dist
iza_test3_11february,0,unambiguous,9003,comp
iza_test3_11february,0,unambiguous,9027,dist
iza_test3_11february,0,unambiguous,9090,comp
iza_test3_11february,0,unambiguous,9115,dist
iza_test3_11february,0,unambiguous,9183,comp
iza_test3_11february,0,unambiguous,9200,dist
iza_test3_11february,0,unambiguous,9271,comp
iza_test3_11february,0,unambiguous,9292,dist
iza_test3_11february,0,unambiguous,9363,comp
iza_test3_11february,0,unambiguous,9381,dist
iza_test3_11february,0,unambiguous,9472,non_aoi
iza_test3_11february,0,unambiguous,9502,comp
iza_test3_11february,0,unambiguous,9562,dist
iza_test3_11february,0,unambiguous,9597,dist
iza_test3_11february,0,unambiguous,9700,dist
iza_test3_11february,0,unambiguous,9802,dist
iza_test3_11february,0,unambiguous,9901,dist
iza_test3_11february,0,unambiguous,10003,comp
iza_test3_11february,0,unambiguous,10106,comp
iza_test3_11february,0,unambiguous,10208,comp
iza_test3_11february,0,unambiguous,10312,trgt
iza_test3_11february,0,unambiguous,10417,comp
iza_test3_11february,0,unambiguous,10518,comp
iza_test3_11february,0,unambiguous,10616,available_msgs
iza_test3_11february,0,unambiguous,10716,available_msgs
iza_test3_11february,0,unambiguous,10807,comp
iza_test3_11february,0,unambiguous,10901,available_msgs
iza_test3_11february,0,unambiguous,11001,comp
iza_test3_11february,0,unambiguous,11094,available_msgs
iza_test3_11february,0,unambiguous,11184,available_msgs
iza_test3_11february,0,unambiguous,11272,available_msgs
iza_test3_11february,0,unambiguous,11360,available_msgs
iza_test3_11february,0,unambiguous,11449,available_msgs
iza_test3_11february,0,unambiguous,11536,available_msgs
iza_test3_11february,0,unambiguous,11633,available_msgs
iza_test3_11february,0,unambiguous,11719,available_msgs
iza_test3_11february,0,unambiguous,11804,available_msgs
iza_test3_11february,0,unambiguous,11890,available_msgs
iza_test3_11february,0,unambiguous,11978,available_msgs
iza_test3_11february,0,unambiguous,12064,available_msgs
iza_test3_11february,0,unambiguous,12155,available_msgs
iza_test3_11february,0,unambiguous,12264,available_msgs
iza_test3_11february,0,unambiguous,12350,available_msgs
iza_test3_11february,0,unambiguous,12435,available_msgs
iza_test3_11february,0,unambiguous,12531,comp
iza_test3_11february,0,unambiguous,12621,comp
iza_test3_11february,0,unambiguous,12710,comp
iza_test3_11february,0,unambiguous,12796,available_msgs
iza_test3_11february,0,unambiguous,12884,non_aoi
iza_test3_11february,0,unambiguous,12969,non_aoi
iza_test3_11february,0,unambiguous,13056,non_aoi
iza_test3_11february,0,unambiguous,13154,non_aoi
iza_test3_11february,0,unambiguous,13244,non_aoi
iza_test3_11february,0,unambiguous,13335,non_aoi
iza_test3_11february,0,unambiguous,13422,dist
iza_test3_11february,0,unambiguous,13518,dist
iza_test3_11february,0,unambiguous,13606,dist
iza_test3_11february,0,unambiguous,13697,dist
iza_test3_11february,0,unambiguous,13788,dist
iza_test3_11february,0,unambiguous,13876,non_aoi
iza_test3_11february,0,unambiguous,13963,dist
iza_test3_11february,0,unambiguous,14050,dist
iza_test3_11february,0,unambiguous,14138,dist
iza_test3_11february,0,unambiguous,14226,dist
iza_test3_11february,0,unambiguous,14323,dist
iza_test3_11february,0,unambiguous,14419,dist
iza_test3_11february,0,unambiguous,14508,non_aoi
iza_test3_11february,0,unambiguous,14600,non_aoi
iza_test3_11february,0,unambiguous,14705,non_aoi
iza_test3_11february,0,unambiguous,14796,non_aoi
iza_test3_11february,0,unambiguous,14885,non_aoi
iza_test3_11february,0,unambiguous,14974,non_aoi
iza_test3_11february,0,unambiguous,15070,non_aoi
iza_test3_11february,0,unambiguous,15171,available_msgs
iza_test3_11february,0,unambiguous,15270,available_msgs
iza_test3_11february,0,unambiguous,15356,available_msgs
iza_test3_11february,0,unambiguous,15447,comp
iza_test3_11february,0,unambiguous,15541,comp
iza_test3_11february,0,unambiguous,15628,comp
iza_test3_11february,0,unambiguous,15714,comp
iza_test3_11february,0,unambiguous,15807,comp
iza_test3_11february,0,unambiguous,15896,comp
iza_test3_11february,1,unambiguous,6883,non_aoi
iza_test3_11february,1,unambiguous,7020,sent_msg
iza_test3_11february,1,unambiguous,7141,sent_msg
iza_test3_11february,1,unambiguous,7263,sent_msg
iza_test3_11february,1,unambiguous,7373,sent_msg
iza_test3_11february,1,unambiguous,7490,sent_msg
iza_test3_11february,1,unambiguous,7596,sent_msg
iza_test3_11february,1,unambiguous,7701,sent_msg
iza_test3_11february,1,unambiguous,7803,sent_msg
iza_test3_11february,1,unambiguous,7912,sent_msg
iza_test3_11february,1,unambiguous,8019,non_aoi
iza_test3_11february,1,unambiguous,8138,sent_msg
iza_test3_11february,1,unambiguous,8250,sent_msg
iza_test3_11february,1,unambiguous,8364,sent_msg
iza_test3_11february,1,unambiguous,8477,non_aoi
iza_test3_11february,1,unambiguous,8593,non_aoi
iza_test3_11february,1,unambiguous,8713,dist
iza_test3_11february,1,unambiguous,8836,dist
iza_test3_11february,1,unambiguous,8945,dist
iza_test3_11february,1,unambiguous,9054,dist
iza_test3_11february,1,unambiguous,9171,dist
iza_test3_11february,1,unambiguous,9286,dist
iza_test3_11february,1,unambiguous,9394,comp
iza_test3_11february,1,unambiguous,9507,available_msgs
iza_test3_11february,1,unambiguous,9625,available_msgs
iza_test3_11february,1,unambiguous,9743,comp
iza_test3_11february,2,complex,6885,non_aoi
iza_test3_11february,2,complex,7023,non_aoi
iza_test3_11february,2,complex,7153,non_aoi
iza_test3_11february,2,complex,7281,non_aoi
iza_test3_11february,2,complex,7405,non_aoi
iza_test3_11february,2,complex,7534,non_aoi
iza_test3_11february,2,complex,7663,non_aoi
iza_test3_11february,2,complex,7794,non_aoi
iza_test3_11february,2,complex,7922,non_aoi
iza_test3_11february,2,complex,8048,trgt
iza_test3_11february,2,complex,8186,trgt
iza_test3_11february,2,complex,8329,comp
iza_test3_11february,2,complex,8464,trgt
iza_test3_11february,2,complex,8599,trgt
iza_test3_11february,2,complex,8753,trgt
iza_test3_11february,2,complex,8893,non_aoi
iza_test3_11february,2,complex,9028,trgt
iza_test3_11february,2,complex,9161,comp
iza_test3_11february,2,complex,9302,sent_msg
iza_test3_11february,2,complex,9442,dist
iza_test3_11february,2,complex,9588,comp
iza_test3_11february,2,complex,9742,dist
iza_test3_11february,2,complex,9890,sent_msg
iza_test3_11february,2,complex,10045,available_msgs
iza_test3_11february,2,complex,10214,available_msgs
iza_test3_11february,2,complex,10374,available_msgs
iza_test3_11february,2,complex,10532,available_msgs
iza_test3_11february,2,complex,10687,available_msgs
iza_test3_11february,2,complex,10847,available_msgs
iza_test3_11february,2,complex,11011,available_msgs
iza_test3_11february,2,complex,11163,comp
iza_test3_11february,2,complex,11316,comp
iza_test3_11february,2,complex,11470,dist
iza_test3_11february,2,complex,11641,comp
iza_test3_11february,2,complex,11789,non_aoi
iza_test3_11february,2,complex,11935,comp
iza_test3_11february,2,complex,12075,trgt
iza_test3_11february,2,complex,12205,trgt
iza_test3_11february,2,complex,12329,comp
iza_test3_11february,2,complex,12451,dist
iza_test3_11february,2,complex,12571,comp
iza_test3_11february,2,complex,12693,dist
iza_test3_11february,2,complex,12815,dist
iza_test3_11february,2,complex,12942,comp
iza_test3_11february,2,complex,13073,comp
iza_test3_11february,2,complex,13198,trgt
iza_test3_11february,2,complex,13321,trgt
iza_test3_11february,2,complex,13446,trgt
iza_test3_11february,2,complex,13569,trgt
iza_test3_11february,2,complex,13694,comp
iza_test3_11february,2,complex,13816,comp
iza_test3_11february,2,complex,13941,comp
iza_test3_11february,2,complex,14066,available_msgs
iza_test3_11february,2,complex,14192,non_aoi
iza_test3_11february,2,complex,14318,available_msgs
iza_test3_11february,2,complex,14445,non_aoi
iza_test3_11february,2,complex,14570,non_aoi
iza_test3_11february,2,complex,14694,non_aoi
iza_test3_11february,2,complex,14823,non_aoi
iza_test3_11february,2,complex,14963,non_aoi
iza_test3_11february,2,complex,15081,available_msgs
iza_test3_11february,2,complex,15201,available_msgs
iza_test3_11february,2,complex,15320,non_aoi
iza_test3_11february,2,complex,15449,non_aoi
iza_test3_11february,2,complex,15575,non_aoi
iza_test3_11february,2,complex,15702,dist
iza_test3_11february,2,complex,15839,non_aoi
iza_test3_11february,2,complex,15963,non_aoi
iza_test3_11february,2,complex,16091,dist
iza_test3_11february,2,complex,16217,non_aoi
iza_test3_11february,2,complex,16344,dist
iza_test3_11february,2,complex,16466,dist
iza_test3_11february,2,complex,16592,dist
iza_test3_11february,2,complex,16715,dist
iza_test3_11february,2,complex,16837,dist
iza_test3_11february,2,complex,16969,dist
iza_test3_11february,3,complex,6883,non_aoi
iza_test3_11february,3,complex,7041,non_aoi
iza_test3_11february,3,complex,7195,non_aoi
iza_test3_11february,3,complex,7344,non_aoi
iza_test3_11february,3,complex,7408,sent_msg
iza_test3_11february,3,complex,7506,sent_msg
iza_test3_11february,3,complex,7572,sent_msg
iza_test3_11february,3,complex,7646,sent_msg
iza_test3_11february,3,complex,7728,sent_msg
iza_test3_11february,3,complex,7805,sent_msg
iza_test3_11february,3,complex,7876,sent_msg
iza_test3_11february,3,complex,7949,sent_msg
iza_test3_11february,3,complex,8023,dist
iza_test3_11february,3,complex,8172,comp
iza_test3_11february,3,complex,8325,comp
iza_test3_11february,3,complex,8383,comp
iza_test3_11february,3,complex,8459,comp
iza_test3_11february,3,complex,8526,comp
iza_test3_11february,3,complex,8609,comp
iza_test3_11february,3,complex,8688,dist
iza_test3_11february,3,complex,8773,dist
iza_test3_11february,3,complex,8851,dist
iza_test3_11february,3,complex,8926,dist
iza_test3_11february,3,complex,9002,dist
iza_test3_11february,3,complex,9156,trgt
iza_test3_11february,3,complex,9302,dist
iza_test3_11february,3,complex,9449,dist
iza_test3_11february,3,complex,9596,dist
iza_test3_11february,3,complex,9743,dist
iza_test3_11february,3,complex,9890,dist
iza_test3_11february,3,complex,10033,dist
iza_test3_11february,3,complex,10180,dist
iza_test3_11february,3,complex,10329,dist
iza_test3_11february,3,complex,10485,dist
iza_test3_11february,3,complex,10657,comp
iza_test3_11february,3,complex,10799,comp
iza_test3_11february,3,complex,10955,comp
iza_test3_11february,3,complex,11106,comp
iza_test3_11february,3,complex,11259,comp
iza_test3_11february,3,complex,11418,comp
iza_test3_11february,3,complex,11603,comp
iza_test3_11february,3,complex,11807,dist
iza_test3_11february,3,complex,11982,dist
iza_test3_11february,3,complex,12152,dist
iza_test3_11february,3,complex,12321,trgt
iza_test3_11february,3,complex,12488,trgt
iza_test3_11february,3,complex,12654,trgt
iza_test3_11february,4,complex,6884,sent_msg
iza_test3_11february,4,complex,7066,sent_msg
iza_test3_11february,4,complex,7245,sent_msg
iza_test3_11february,4,complex,7415,sent_msg
iza_test3_11february,4,complex,7592,sent_msg
iza_test3_11february,4,complex,7769,sent_msg
iza_test3_11february,4,complex,7948,comp
iza_test3_11february,4,complex,8132,comp
iza_test3_11february,4,complex,8321,comp
iza_test3_11february,4,complex,8505,comp
iza_test3_11february,4,complex,8688,comp
iza_test3_11february,4,complex,8868,comp
iza_test3_11february,4,complex,9043,available_msgs
iza_test3_11february,4,complex,9216,available_msgs
iza_test3_11february,4,complex,9385,available_msgs
iza_test3_11february,4,complex,9553,available_msgs
iza_test3_11february,4,complex,9723,available_msgs
iza_test3_11february,4,complex,9902,available_msgs
iza_test3_11february,4,complex,10071,available_msgs
iza_test3_11february,4,complex,10244,available_msgs
iza_test3_11february,4,complex,10409,available_msgs
iza_test3_11february,4,complex,10579,comp
iza_test3_11february,4,complex,10748,available_msgs
iza_test3_11february,4,complex,10917,comp
iza_test3_11february,4,complex,11087,comp
iza_test3_11february,4,complex,11253,comp
iza_test3_11february,4,complex,11427,comp
iza_test3_11february,4,complex,11595,comp
iza_test3_11february,4,complex,11766,comp
iza_test3_11february,4,complex,11939,comp
iza_test3_11february,4,complex,12109,comp
iza_test3_11february,4,complex,12282,available_msgs
iza_test3_11february,4,complex,12456,comp
iza_test3_11february,4,complex,12637,comp
iza_test3_11february,4,complex,12821,comp
iza_test3_11february,4,complex,13006,comp
iza_test3_11february,4,complex,13187,comp
iza_test3_11february,4,complex,13362,comp
iza_test3_11february,4,complex,13538,comp
iza_test3_11february,4,complex,13713,comp
iza_test3_11february,4,complex,13887,comp
iza_test3_11february,4,complex,14060,comp
iza_test3_11february,4,complex,14235,available_msgs
iza_test3_11february,4,complex,14410,available_msgs
iza_test3_11february,4,complex,14578,available_msgs
iza_test3_11february,4,complex,14747,comp
iza_test3_11february,4,complex,14913,comp
iza_test3_11february,4,complex,15081,comp
iza_test3_11february,4,complex,15251,comp
iza_test3_11february,4,complex,15417,comp
iza_test3_11february,4,complex,15583,comp
iza_test3_11february,4,complex,15755,comp
iza_test3_11february,4,complex,15927,comp
iza_test3_11february,4,complex,16091,comp
iza_test3_11february,4,complex,16259,comp
iza_test3_11february,4,complex,16430,comp
iza_test3_11february,4,complex,16612,comp
iza_test3_11february,4,complex,16795,comp
iza_test3_11february,4,complex,16971,comp
iza_test3_11february,4,complex,17152,available_msgs
iza_test3_11february,4,complex,17334,available_msgs
iza_test3_11february,4,complex,17508,available_msgs
iza_test3_11february,4,complex,17677,available_msgs
iza_test3_11february,4,complex,17844,available_msgs
iza_test3_11february,4,complex,18014,available_msgs
iza_test3_11february,4,complex,18187,available_msgs
iza_test3_11february,4,complex,18359,available_msgs
iza_test3_11february,4,complex,18534,comp
iza_test3_11february,4,complex,18716,comp
iza_test3_11february,4,complex,18963,comp
iza_test3_11february,4,complex,19163,comp
iza_test3_11february,4,complex,19351,comp
iza_test3_11february,4,complex,19535,comp
iza_test3_11february,4,complex,19708,comp
iza_test3_11february,4,complex,19880,comp
iza_test3_11february,4,complex,20049,comp
iza_test3_11february,4,complex,20220,comp
iza_test3_11february,5,simple,6885,non_aoi
iza_test3_11february,5,simple,6961,non_aoi
iza_test3_11february,5,simple,7052,non_aoi
iza_test3_11february,5,simple,7167,non_aoi
iza_test3_11february,5,simple,7262,non_aoi
iza_test3_11february,5,simple,7358,sent_msg
iza_test3_11february,5,simple,7451,sent_msg
iza_test3_11february,5,simple,7540,sent_msg
iza_test3_11february,5,simple,7631,sent_msg
iza_test3_11february,5,simple,7844,sent_msg
iza_test3_11february,5,simple,8059,sent_msg
iza_test3_11february,5,simple,8295,comp
iza_test3_11february,5,simple,8556,comp
iza_test3_11february,5,simple,8842,comp
iza_test3_11february,5,simple,9091,comp
iza_test3_11february,5,simple,9342,comp
iza_test3_11february,5,simple,9595,comp
iza_test3_11february,5,simple,9868,comp
iza_test3_11february,5,simple,10161,comp
iza_test3_11february,6,unambiguous,6884,sent_msg
iza_test3_11february,6,unambiguous,7112,sent_msg
iza_test3_11february,6,unambiguous,7337,sent_msg
iza_test3_11february,6,unambiguous,7557,sent_msg
iza_test3_11february,6,unambiguous,7779,sent_msg
iza_test3_11february,6,unambiguous,7995,sent_msg
iza_test3_11february,6,unambiguous,8219,sent_msg
iza_test3_11february,6,unambiguous,8441,sent_msg
iza_test3_11february,6,unambiguous,8669,sent_msg
iza_test3_11february,6,unambiguous,8899,sent_msg
iza_test3_11february,6,unambiguous,9130,dist
iza_test3_11february,6,unambiguous,9354,dist
iza_test3_11february,6,unambiguous,9579,dist
iza_test3_11february,6,unambiguous,9809,dist
iza_test3_11february,6,unambiguous,10034,dist
iza_test3_11february,6,unambiguous,10260,dist
iza_test3_11february,6,unambiguous,10477,available_msgs
iza_test3_11february,6,unambiguous,10695,dist
iza_test3_11february,6,unambiguous,10910,dist
iza_test3_11february,6,unambiguous,11131,dist
iza_test3_11february,7,complex,6849,sent_msg
iza_test3_11february,7,complex,7114,sent_msg
iza_test3_11february,7,complex,7352,sent_msg
iza_test3_11february,7,complex,7620,sent_msg
iza_test3_11february,7,complex,7866,sent_msg
iza_test3_11february,7,complex,8109,sent_msg
iza_test3_11february,7,complex,8358,sent_msg
iza_test3_11february,7,complex,8614,sent_msg
iza_test3_11february,7,complex,8870,sent_msg
iza_test3_11february,7,complex,9113,dist
iza_test3_11february,7,complex,9357,dist
iza_test3_11february,7,complex,9608,dist
iza_test3_11february,7,complex,9848,dist
iza_test3_11february,7,complex,10102,dist
iza_test3_11february,7,complex,10339,dist
iza_test3_11february,7,complex,10596,dist
iza_test3_11february,7,complex,10890,dist
iza_test3_11february,7,complex,10975,dist
iza_test3_11february,7,complex,11066,dist
iza_test3_11february,7,complex,11191,dist
iza_test3_11february,7,complex,11303,dist
iza_test3_11february,7,complex,11412,available_msgs
iza_test3_11february,7,complex,11520,available_msgs
iza_test3_11february,7,complex,11586,available_msgs
iza_test3_11february,7,complex,11664,available_msgs
iza_test3_11february,7,complex,11776,available_msgs
iza_test3_11february,7,complex,11882,available_msgs
iza_test3_11february,7,complex,11987,available_msgs
iza_test3_11february,7,complex,12096,available_msgs
iza_test3_11february,7,complex,12198,trgt
iza_test3_11february,7,complex,12297,trgt
iza_test3_11february,7,complex,12562,trgt
iza_test3_11february,8,simple,6885,sent_msg
iza_test3_11february,8,simple,7204,sent_msg
iza_test3_11february,8,simple,7506,sent_msg
iza_test3_11february,8,simple,7823,sent_msg
iza_test3_11february,8,simple,8136,sent_msg
iza_test3_11february,8,simple,8440,sent_msg
iza_test3_11february,8,simple,8745,trgt
iza_test3_11february,8,simple,9055,trgt
iza_test3_11february,8,simple,9364,trgt
iza_test3_11february,8,simple,9671,trgt
iza_test3_11february,8,simple,9971,trgt
iza_test3_11february,8,simple,10284,trgt
iza_test3_11february,8,simple,10603,trgt
iza_test3_11february,8,simple,10905,trgt
iza_test3_11february,8,simple,11265,trgt
iza_test3_11february,8,simple,11651,trgt
iza_test3_11february,8,simple,11982,trgt
iza_test3_11february,8,simple,12296,available_msgs
iza_test3_11february,8,simple,12602,available_msgs
iza_test3_11february,8,simple,12908,available_msgs
iza_test3_11february,9,simple,6884,sent_msg
iza_test3_11february,9,simple,7227,sent_msg
iza_test3_11february,9,simple,7556,sent_msg
iza_test3_11february,9,simple,7893,sent_msg
iza_test3_11february,9,simple,8227,sent_msg
iza_test3_11february,9,simple,8551,dist
iza_test3_11february,9,simple,8885,dist
iza_test3_11february,9,simple,9182,dist
iza_test3_11february,9,simple,9465,dist
iza_test3_11february,9,simple,9737,dist
iza_test3_11february,9,simple,10007,dist
iza_test3_11february,9,simple,10280,dist
iza_test3_11february,9,simple,10358,dist
iza_test3_11february,9,simple,10451,dist
iza_test3_11february,9,simple,10578,dist
iza_test3_11february,9,simple,10699,dist
iza_test3_11february,9,simple,10827,dist
iza_test3_11february,9,simple,10916,dist
iza_test3_11february,9,simple,11006,dist
iza_test3_11february,9,simple,11137,dist
iza_test3_11february,9,simple,11259,dist
iza_test3_11february,9,simple,11389,dist
iza_test3_11february,9,simple,11516,dist
iza_test3_11february,10,simple,6885,sent_msg
iza_test3_11february,10,simple,7187,sent_msg
iza_test3_11february,10,simple,7491,sent_msg
iza_test3_11february,10,simple,7896,sent_msg
iza_test3_11february,10,simple,8220,sent_msg
iza_test3_11february,10,simple,8522,comp
iza_test3_11february,10,simple,8822,comp
iza_test3_11february,10,simple,9255,comp
iza_test3_11february,10,simple,9592,comp
iza_test3_11february,10,simple,9904,comp
iza_test3_11february,10,simple,10210,comp
iza_test3_11february,10,simple,10517,comp
iza_test3_11february,10,simple,10817,comp
iza_test3_11february,10,simple,11117,comp
iza_test3_11february,10,simple,11424,comp
iza_test3_11february,10,simple,11723,comp
iza_test3_11february,11,unambiguous,6883,sent_msg
iza_test3_11february,11,unambiguous,7201,sent_msg
iza_test3_11february,11,unambiguous,7520,sent_msg
iza_test3_11february,11,unambiguous,7836,sent_msg
iza_test3_11february,11,unambiguous,8148,sent_msg
iza_test3_11february,11,unambiguous,8468,comp
iza_test3_11february,12,strategy_simple,6843,comp
iza_test3_11february,12,strategy_simple,6883,sent_msg
iza_test3_11february,12,strategy_simple,7201,sent_msg
iza_test3_11february,12,strategy_simple,7216,comp
iza_test3_11february,12,strategy_simple,7520,sent_msg
iza_test3_11february,12,strategy_simple,7541,trgt
iza_test3_11february,12,strategy_simple,7836,sent_msg
iza_test3_11february,12,strategy_simple,7851,trgt
iza_test3_11february,12,strategy_simple,8148,sent_msg
iza_test3_11february,12,strategy_simple,8168,sent_msg
iza_test3_11february,12,strategy_simple,8468,trgt
iza_test3_11february,12,strategy_simple,8475,sent_msg
iza_test3_11february,12,strategy_simple,8781,sent_msg
iza_test3_11february,12,strategy_simple,8789,comp
iza_test3_11february,12,strategy_simple,9092,sent_msg
iza_test3_11february,12,strategy_simple,9113,trgt
iza_test3_11february,12,strategy_simple,9400,sent_msg
iza_test3_11february,12,strategy_simple,9462,sent_msg
iza_test3_11february,12,strategy_simple,9705,trgt
iza_test3_11february,12,strategy_simple,9790,trgt
iza_test3_11february,12,strategy_simple,10019,trgt
iza_test3_11february,12,strategy_simple,10334,trgt
iza_test3_11february,12,strategy_simple,10654,trgt
iza_test3_11february,12,strategy_simple,10969,trgt
iza_test3_11february,12,strategy_simple,11277,trgt
iza_test3_11february,12,strategy_simple,11584,trgt
iza_test3_11february,12,strategy_simple,11893,available_msgs
iza_test3_11february,12,strategy_simple,12205,available_msgs
iza_test3_11february,12,strategy_simple,12287,available_msgs
iza_test3_11february,12,strategy_simple,12382,available_msgs
iza_test3_11february,12,strategy_simple,12520,available_msgs
iza_test3_11february,12,strategy_simple,12651,available_msgs
iza_test3_11february,12,strategy_simple,12782,available_msgs
iza_test3_11february,12,strategy_simple,12860,available_msgs
iza_test3_11february,12,strategy_simple,12949,available_msgs
iza_test3_11february,12,strategy_simple,13085,available_msgs
iza_test3_11february,12,strategy_simple,13218,available_msgs
iza_test3_11february,12,strategy_simple,13347,available_msgs
iza_test3_11february,12,strategy_simple,13481,available_msgs
iza_test3_11february,12,strategy_simple,13600,trgt
iza_test3_11february,12,strategy_simple,13722,trgt
iza_test3_11february,12,strategy_simple,14080,trgt
iza_test3_11february,12,strategy_simple,14496,trgt
iza_test3_11february,12,strategy_simple,14842,trgt
iza_test3_11february,13,strategy_complex,6885,dist
iza_test3_11february,13,strategy_complex,7212,dist
iza_test3_11february,13,strategy_complex,7533,dist
iza_test3_11february,13,strategy_complex,7877,dist
iza_test3_11february,13,strategy_complex,8205,dist
iza_test3_11february,13,strategy_complex,8527,dist
iza_test3_11february,13,strategy_complex,8847,dist
iza_test3_11february,13,strategy_complex,9170,dist
iza_test3_11february,13,strategy_complex,9484,comp
iza_test3_11february,13,strategy_complex,9796,comp
iza_test3_11february,13,strategy_complex,10116,comp
iza_test3_11february,13,strategy_complex,10433,comp
iza_test3_11february,13,strategy_complex,10751,comp
iza_test3_11february,13,strategy_complex,11138,dist
iza_test3_11february,13,strategy_complex,11494,dist
iza_test3_11february,13,strategy_complex,11828,dist
iza_test3_11february,13,strategy_complex,12151,dist
iza_test3_11february,13,strategy_complex,12468,dist
iza_test3_11february,13,strategy_complex,12783,dist
iza_test3_11february,13,strategy_complex,13102,dist
iza_test3_11february,13,strategy_complex,13415,dist
iza_test3_11february,13,strategy_complex,13730,dist
iza_test3_11february,13,strategy_complex,14048,dist
iza_test3_11february,13,strategy_complex,14362,dist
iza_test3_11february,13,strategy_complex,14676,dist
iza_test3_11february,13,strategy_complex,14990,dist
iza_test3_11february,13,strategy_complex,15306,dist
j,0,unambiguous,1498,dist
j,0,unambiguous,1522,dist
j,0,unambiguous,1592,dist
j,0,unambiguous,1618,dist
j,0,unambiguous,1654,dist
j,0,unambiguous,1709,dist
j,0,unambiguous,1739,dist
j,0,unambiguous,1776,dist
j,0,unambiguous,1799,dist
j,0,unambiguous,1844,dist
j,0,unambiguous,1866,dist
j,0,unambiguous,1911,dist
j,0,unambiguous,1940,dist
j,0,unambiguous,1975,dist
j,0,unambiguous,2005,dist
j,0,unambiguous,2044,dist
j,0,unambiguous,2077,dist
j,0,unambiguous,2111,comp
j,0,unambiguous,2145,dist
j,0,unambiguous,2175,comp
j,0,unambiguous,2211,dist
j,0,unambiguous,2244,sent_msg
j,0,unambiguous,2292,dist
j,0,unambiguous,2312,sent_msg
j,0,unambiguous,2360,dist
j,0,unambiguous,2375,sent_msg
j,0,unambiguous,2429,dist
j,0,unambiguous,2445,sent_msg
j,0,unambiguous,2491,dist
j,0,unambiguous,2512,sent_msg
j,0,unambiguous,2562,dist
j,0,unambiguous,2563,sent_msg
j,0,unambiguous,2630,dist
j,0,unambiguous,2644,sent_msg
j,0,unambiguous,2693,dist
j,0,unambiguous,2712,sent_msg
j,0,unambiguous,2761,dist
j,0,unambiguous,2776,sent_msg
j,0,unambiguous,2829,dist
j,0,unambiguous,2844,sent_msg
j,0,unambiguous,2902,dist
j,0,unambiguous,2910,sent_msg
j,0,unambiguous,2968,dist
j,0,unambiguous,2977,sent_msg
j,0,unambiguous,3043,sent_msg
j,0,unambiguous,3112,sent_msg
j,0,unambiguous,3177,sent_msg
j,0,unambiguous,3245,sent_msg
j,0,unambiguous,3312,sent_msg
j,0,unambiguous,3379,sent_msg
j,0,unambiguous,3456,sent_msg
j,0,unambiguous,3522,sent_msg
j,0,unambiguous,3588,sent_msg
j,0,unambiguous,3655,sent_msg
j,0,unambiguous,3722,sent_msg
j,0,unambiguous,3789,sent_msg
j,0,unambiguous,3856,sent_msg
j,0,unambiguous,3923,sent_msg
