trial,x,y,time
2,719,706,9414
2,671,732,9481
2,714,714,9547
2,761,749,9614
2,841,735,9681
2,787,746,9748
2,770,695,9815
2,741,706,9883
2,773,746,9949
2,834,771,10016
2,923,795,10084
2,945,794,10150
2,984,819,10216
2,1008,845,10283
2,1059,843,10356
2,1107,870,10443
2,1174,902,10517
2,1200,891,10584
2,1118,913,10651
2,1126,876,10717
2,1066,896,10785
2,1001,912,10851
2,953,924,10918
2,934,946,10985
2,904,931,11052
2,907,916,11119
2,889,912,11186
2,900,883,11252
2,842,850,11320
2,825,851,11386
2,905,819,11452
2,928,850,11520
2,912,820,11586
2,923,833,11653
2,970,807,11719
2,951,815,11787
2,891,655,11854
2,878,530,11921
2,854,416,11988
2,888,328,12054
2,849,247,12144
2,834,175,12212
2,802,102,12279
2,815,63,12356
2,808,44,12421
2,727,25,12488
2,666,27,12550
2,582,24,12610
2,528,57,12678
2,630,97,12746
2,662,71,12813
2,707,91,12880
2,668,119,12947
2,673,164,13014
2,593,180,13080
2,559,209,13147
2,507,249,13214
2,511,306,13281
2,536,344,13347
2,563,405,13414
2,595,481,13481
2,547,483,13548
2,619,531,13615
2,621,501,13682
2,631,461,13749
2,685,418,13815
2,764,353,13882
2,784,374,13949
2,818,378,14016
2,766,360,14083
2,776,321,14150
2,702,271,14216
2,772,237,14284
2,723,243,14359
2,668,230,14426
2,671,178,14499
2,637,177,14565
2,593,191,14627
2,573,237,14702
2,596,223,14769
2,647,243,14854
2,667,231,14924
2,793,225,15004
2,838,178,15067
2,842,242,15152
2,863,213,15235
2,871,219,15313
2,879,127,15379
2,848,193,15444
2,951,160,15534
2,967,124,15612
2,919,122,15679
2,862,156,15746
2,758,211,15843
2,734,248,15913
2,694,225,16004
2,643,254,16075
2,664,331,16147
2,589,369,16214
2,637,356,16281
2,731,375,16348
2,664,385,16446
2,684,427,16515
2,683,417,16581
2,779,499,16674
2,854,518,16741
2,825,531,16815
2,879,484,16882
2,926,548,16949
2,850,534,17015
2,907,545,17105
2,899,480,17174
2,916,469,17250
2,871,431,17316
2,922,417,17383
3,759,89,0
3,785,15,80
3,811,28,186
3,905,76,271
3,931,40,338
3,888,13,405
3,867,-16,472
3,764,-87,540
3,902,-25,621
3,790,74,722
3,723,166,804
3,688,189,881
3,677,243,949
3,630,257,1031
3,534,312,1104
3,489,385,1172
3,470,397,1250
3,529,372,1329
3,528,393,1407
3,528,313,1488
3,553,379,1557
3,534,442,1656
3,548,524,1734
3,518,535,1800
3,255,696,1874
3,108,754,1934
3,-180,1011,2001
3,-57,944,2075
3,33,851,2164
3,118,770,2235
3,259,707,2302
3,393,642,2395
3,494,587,2464
3,581,586,2535
3,608,544,2627
3,616,541,2696
3,625,518,2769
3,647,485,2837
3,692,459,2903
3,633,405,2970
3,657,355,3037
3,708,410,3104
3,679,401,3171
3,685,341,3237
3,700,344,3326
3,640,313,3397
3,662,323,3471
3,620,309,3537
3,618,277,3605
3,619,262,3672
3,661,254,3765
3,736,225,3839
3,740,214,3905
3,717,191,3994
3,629,178,4066
3,572,195,4139
3,537,206,4206
3,452,213,4273
3,394,223,4360
3,386,204,4429
3,346,190,4506
3,304,211,4595
3,336,194,4664
3,307,207,4741
3,345,177,4807
3,398,148,4894
3,464,193,4964
3,556,145,5031
3,649,136,5097
3,669,121,5165
3,690,135,5232
3,707,79,5298
3,734,41,5371
3,744,29,5442
3,719,36,5510
3,566,91,5578
3,368,107,5642
3,448,262,5731
3,459,266,5809
3,481,347,5877
3,462,354,5944
3,518,401,6010
3,525,466,6078
3,657,527,6144
3,645,581,6232
3,667,557,6301
3,572,557,6354
3,661,482,6435
3,714,515,6502
3,768,470,6569
3,781,505,6636
3,666,488,6702
3,725,541,6770
3,755,539,6837
3,725,514,6903
3,638,496,6970
3,643,444,7047
3,725,387,7112
3,688,406,7180
3,701,440,7267
3,719,451,7338
3,676,471,7404
3,719,502,7471
3,655,507,7538
3,624,471,7621
3,690,421,7704
3,586,403,7776
3,582,470,7847
3,691,520,7929
3,851,423,8007
3,911,506,8091
3,805,498,8176
3,826,473,8249
3,765,492,8328
3,724,454,8406
3,810,381,8490
3,859,348,8590
3,876,319,8697
3,877,358,8797
3,921,369,8875
3,815,382,8961
3,825,392,9034
3,810,370,9101
3,802,404,9168
3,791,430,9235
4,1462,230,0
4,1337,311,107
4,1119,285,233
4,1163,278,307
4,1112,232,374
4,1014,225,441
4,969,228,534
4,897,143,609
4,885,164,675
4,782,208,764
4,806,173,836
4,828,186,910
4,838,160,977
4,843,182,1043
4,769,214,1110
4,704,195,1176
4,641,222,1244
4,621,271,1310
4,569,293,1377
4,609,287,1444
4,428,236,1511
4,473,172,1578
4,594,85,1644
4,733,176,1711
4,612,244,1779
4,568,239,1845
4,685,240,1934
4,672,217,2002
4,646,215,2068
4,680,194,2146
4,759,181,2235
4,966,219,2303
4,1167,220,2370
4,1254,286,2447
4,1218,278,2513
4,1242,378,2580
4,1212,421,2647
4,1250,480,2713
4,1131,513,2801
4,1206,553,2869
4,1099,455,2938
4,1061,398,3005
4,1004,359,3071
4,988,375,3148
4,978,331,3215
4,1067,451,3282
4,1122,461,3348
4,1202,444,3437
4,1223,479,3506
4,1164,438,3573
4,1163,403,3640
4,1241,420,3706
4,1209,518,3773
4,1181,468,3840
4,1122,437,3916
4,1144,430,3983
4,1165,445,4072
4,1262,493,4141
4,1173,522,4208
4,1117,516,4275
4,1167,506,4351
4,1130,475,4418
4,1179,452,4507
4,1208,474,4575
4,1210,476,4652
4,1253,508,4718
4,1173,537,4809
4,1137,553,4876
4,1140,524,4959
4,1079,506,5046
4,1063,512,5143
4,1036,483,5219
4,1033,493,5303
4,1040,500,5376
4,1081,481,5467
4,1035,455,5544
4,809,464,5627
4,691,512,5727
4,648,510,5804
4,621,572,5871
4,528,620,5945
4,400,659,6017
4,299,681,6105
4,230,654,6171
4,387,649,6238
4,478,621,6305
4,545,529,6372
4,604,621,6439
4,614,611,6535
4,489,614,6633
4,297,584,6707
4,154,527,6774
4,107,472,6840
4,101,494,6935
4,103,428,7007
4,59,471,7097
4,110,355,7175
4,142,305,7240
4,91,321,7334
4,175,374,7408
4,133,390,7475
4,172,508,7542
4,264,553,7608
4,379,575,7674
4,303,563,7766
4,232,568,7842
4,426,489,7909
4,378,543,8000
4,432,533,8075
4,355,508,8167
4,377,499,8243
4,341,488,8310
4,297,505,8377
4,336,456,8444
4,446,422,8511
4,416,425,8578
4,395,462,8644
4,364,532,8734
4,292,553,8802
4,262,536,8878
4,185,544,8968
4,182,532,9041
4,114,523,9133
4,275,552,9202
4,342,504,9269
4,416,584,9346
4,490,509,9413
4,616,481,9479
4,713,464,9547
4,785,519,9614
4,868,591,9680
4,951,641,9767
4,992,681,9836
4,937,743,9904
4,963,782,9971
4,897,771,10048
4,859,753,10115
4,982,840,10181
4,956,945,10248
4,886,952,10338
4,893,945,10404
4,874,885,10472
4,841,782,10539
4,831,734,10606
4,800,665,10673
4,863,750,10749
4,868,773,10816
4,917,803,10905
4,948,846,10974
4,937,859,11041
4,958,899,11107
4,1064,951,11174
4,1022,912,11241
4,879,848,11308
4,927,843,11375
4,1013,814,11441
4,899,761,11508
4,871,741,11575
4,807,747,11652
4,776,752,11718
4,721,751,11791
4,689,776,11875
4,765,829,11952
4,731,901,12013
4,739,866,12109
4,578,854,12200
4,658,856,12297
4,720,825,12369
4,756,766,12466
4,800,682,12536
4,813,751,12603
4,876,749,12696
4,955,718,12770
4,967,744,12837
4,898,752,12929
4,898,699,13004
4,885,687,13071
4,874,685,13166
4,842,635,13238
4,783,583,13330
4,803,573,13405
4,766,555,13472
4,785,636,13539
4,734,641,13605
4,716,546,13699
4,688,474,13774
4,656,455,13841
4,643,309,13907
4,646,255,13982
4,578,300,14062
4,567,333,14140
4,463,416,14207
4,419,420,14274
4,436,265,14346
4,420,193,14436
4,357,241,14508
4,366,181,14599
4,382,262,14675
4,231,332,14767
5,510,2135,0
5,680,1818,112
5,953,1505,207
5,1185,1029,299
5,1117,658,373
5,1353,412,440
5,1180,117,507
5,1035,74,599
5,1036,-74,698
5,1076,-134,775
5,1077,-30,865
5,1052,-63,941
5,1013,-22,1029
5,893,-104,1109
5,798,-94,1175
5,900,-332,1241
5,854,-201,1333
5,914,-213,1409
5,889,-517,1500
5,927,-595,1577
5,979,-736,1643
5,1004,-899,1710
5,1040,-770,1778
5,944,-652,1843
5,890,-589,1934
5,993,-570,2000
5,866,-446,2078
5,861,-283,2144
5,764,-168,2231
5,683,-506,2299
5,526,-348,2369
5,433,-16,2446
5,379,-132,2511
5,318,101,2579
5,262,128,2645
5,373,235,2735
5,359,271,2805
5,548,346,2877
5,551,319,2954
5,598,402,3023
5,507,207,3114
5,671,335,3203
5,404,276,3276
5,198,373,3354
5,-150,306,3448
5,-152,462,3537
5,394,495,3615
5,552,475,3705
5,613,668,3782
5,420,560,3872
5,321,466,3956
5,332,384,4039
5,237,125,4121
5,363,142,4206
5,333,120,4282
5,295,-66,4366
5,405,96,4440
5,548,135,4533
5,554,300,4607
5,622,293,4707
5,678,430,4789
5,672,349,4891
5,718,213,4968
5,806,275,5034
5,958,169,5132
5,935,135,5229
5,977,73,5302
5,880,-111,5368
5,990,-153,5435
5,945,-272,5510
5,943,-329,5603
5,870,-364,5670
5,868,-281,5764
5,997,-66,5837
5,999,-201,5929
5,1103,-202,6003
5,1124,-167,6098
5,1098,-290,6169
5,1068,-280,6237
5,1226,-227,6303
5,1107,-266,6397
5,1104,-157,6471
5,1026,-198,6561
5,1134,-129,6638
5,1122,-170,6730
5,1079,-301,6805
5,1098,-303,6897
5,962,-503,6972
5,887,-512,7039
5,1119,-178,7130
5,1469,121,7207
5,1590,389,7273
5,1819,671,7363
5,1763,822,7440
5,1846,984,7507
5,1759,1032,7579
5,1740,1098,7663
5,1712,1078,7740
5,1681,998,7829
5,1701,934,7908
5,1678,937,7975
5,1582,932,8042
5,1616,1031,8108
5,1490,1064,8175
5,1414,879,8241
5,1402,957,8331
5,1419,1015,8409
5,1351,1034,8476
5,1357,1101,8567
5,1463,1159,8643
5,1508,1040,8710
5,1518,1005,8777
5,1471,1156,8843
5,1433,1081,8934
5,1421,1079,9011
5,1250,1034,9077
5,1233,877,9144
5,1132,838,9233
5,940,795,9302
5,830,777,9378
5,705,669,9469
5,768,645,9545
5,810,636,9612
5,841,677,9678
5,781,627,9745
5,866,615,9812
5,764,503,9880
5,875,530,9945
5,896,509,10012
5,861,418,10101
5,784,504,10170
5,559,303,10247
5,526,243,10313
5,450,292,10404
5,468,424,10481
5,461,426,10554
5,521,433,10638
5,419,396,10715
5,608,419,10781
5,605,547,10871
5,657,551,10955
5,614,549,11061
5,692,620,11139
5,579,531,11222
5,603,354,11309
5,502,406,11383
5,559,390,11467
5,554,470,11540
5,537,656,11633
5,489,548,11707
5,407,559,11788
5,369,498,11867
5,359,398,11934
5,445,460,12007
5,369,453,12090
5,313,476,12168
5,156,365,12241
5,75,347,12335
5,-30,264,12429
5,-75,298,12502
5,-127,200,12597
5,-35,183,12669
5,-62,243,12762
5,-64,190,12836
5,17,222,12903
5,71,141,12999
5,112,212,13070
5,146,299,13143
5,269,376,13237
5,225,348,13304
5,335,252,13371
5,319,186,13438
5,312,170,13529
5,414,195,13605
5,532,245,13697
5,529,210,13772
5,584,342,13862
5,528,324,13939
5,491,306,14005
5,486,346,14096
5,477,347,14172
5,444,357,14239
5,442,367,14306
5,507,344,14397
5,528,536,14474
5,545,443,14564
5,557,601,14640
5,580,692,14730
5,527,548,14808
5,413,305,14874
5,351,290,14962
5,307,248,15041
5,249,259,15129
5,244,293,15208
5,194,255,15276
5,219,223,15366
5,292,234,15443
5,355,322,15533
5,355,273,15609
5,377,216,15676
5,372,223,15743
5,399,238,15834
5,436,250,15910
5,527,321,15976
5,532,381,16067
5,522,429,16144
5,475,420,16211
5,461,401,16278
5,429,348,16345
5,385,359,16435
5,338,342,16512
5,254,488,16578
5,266,432,16644
5,197,377,16734
5,159,288,16812
5,144,162,16880
5,197,198,16945
5,253,208,17040
5,387,246,17112
5,313,137,17179
5,243,135,17246
5,281,154,17314
5,206,92,17404
5,171,-34,17481
5,238,126,17553
5,366,316,17638
5,416,302,17715
5,361,439,17780
5,249,534,17870
5,152,450,17939
5,256,570,18015
5,330,544,18106
5,443,504,18183
5,432,515,18265
5,414,483,18338
5,356,554,18423
5,417,537,18507
5,310,397,18583
5,333,458,18667
5,289,511,18741
5,320,439,18840
5,250,384,18924
5,244,387,19030
5,225,418,19107
5,302,459,19188
5,282,427,19268
5,247,352,19334
5,353,200,19401
5,323,189,19468
5,314,172,19535
5,322,113,19602
5,398,267,19668
5,472,359,19759
5,627,416,19836
5,725,458,19903
5,816,384,19999
5,768,375,20097
5,941,398,20170
5,937,343,20259
5,982,278,20337
5,1000,230,20429
5,1112,172,20504
5,959,151,20599
5,1087,264,20697
5,1100,413,20771
5,1114,402,20838
5,1128,454,20904
5,1012,523,20972
5,1058,599,21063
5,1073,597,21139
5,1107,690,21206
5,1069,775,21273
5,1091,772,21339
5,1126,660,21428
5,1212,682,21496
5,1336,646,21562
5,1198,544,21640
5,1055,468,21707
5,1058,405,21794
5,1046,422,21863
5,964,371,21941
5,862,283,22007
5,987,361,22098
5,1196,439,22175
5,1261,435,22241
5,1301,535,22332
5,1257,491,22408
5,1260,427,22476
5,1291,407,22566
5,1266,510,22643
5,1311,537,22733
5,1298,516,22810
5,1361,396,22876
5,1371,369,22944
5,1370,313,23010
5,1353,316,23098
5,1357,222,23167
5,1369,120,23244
5,1349,64,23311
5,1379,38,23398
5,1406,80,23469
5,1329,-2,23545
5,1362,22,23612
5,1433,12,23678
5,1531,50,23767
5,1542,-12,23836
5,1493,39,23912
5,1344,6,23985
5,1022,-227,24067
5,1065,-321,24137
5,1108,-242,24214
5,1191,-236,24286
5,1246,-360,24368
5,1371,-340,24448
5,1150,-475,24514
5,1048,-535,24602
5,878,-716,24671
5,770,-718,24755
5,594,-661,24855
5,536,-612,24955
5,553,-551,25062
5,661,-257,25139
5,822,-172,25222
5,924,-293,25298
5,944,-186,25366
5,829,74,25440
5,813,165,25526
5,680,487,25603
5,502,628,25671
5,515,423,25761
5,445,503,25833
5,520,574,25930
5,348,647,26002
5,252,847,26071
5,317,1040,26142
5,-67,1344,26234
5,41,1023,26332
5,369,995,26428
5,316,739,26503
5,650,563,26575
5,749,446,26666
5,1383,230,26760
5,1293,398,26836
5,1191,610,26928
5,2155,47,27004
5,2003,-36,27095
5,1962,-45,27169
5,1981,-58,27263
5,1911,-141,27337
6,836,140,0
6,856,125,129
6,805,89,245
6,817,52,339
6,826,1,440
6,799,-7,541
6,829,-39,641
6,860,-60,740
6,890,-38,841
6,932,-30,941
6,935,-19,1041
6,1143,-38,1138
6,1236,109,1238
6,1277,253,1342
6,1305,355,1442
6,1296,396,1532
6,1342,467,1608
6,1334,482,1699
6,1286,491,1800
6,1265,528,1900
6,1263,541,1999
6,1247,558,2101
6,1234,526,2178
6,1277,544,2278
6,1282,563,2378
6,1296,519,2477
6,1319,511,2578
6,1301,501,2679
6,1309,567,2779
6,1308,592,2879
6,1206,622,2979
6,1102,703,3069
6,1013,767,3146
6,954,796,3236
6,915,767,3313
6,867,766,3402
6,824,724,3480
6,721,734,3571
6,685,769,3647
6,712,806,3738
6,757,834,3838
6,744,853,3915
6,758,874,4005
6,727,828,4081
6,650,662,4172
6,612,578,4249
6,536,524,4338
6,443,506,4423
6,375,452,4522
6,310,455,4622
6,312,454,4724
6,279,449,4824
6,310,441,4923
6,285,395,5024
6,255,381,5124
6,196,365,5232
6,176,345,5324
6,213,358,5433
6,217,367,5529
6,210,392,5631
6,268,368,5732
6,263,410,5832
6,427,408,5930
6,573,385,6030
6,716,375,6103
6,800,382,6202
6,875,362,6304
6,882,358,6400
6,915,338,6504
6,910,335,6604
6,904,360,6704
6,925,386,6799
6,965,399,6897
6,938,406,6971
6,920,388,7071
6,906,395,7166
6,923,359,7266
6,892,359,7366
6,859,268,7439
6,855,196,7540
6,863,109,7640
6,882,64,7740
6,931,22,7841
6,931,18,7941
6,939,54,8041
6,922,44,8142
6,917,0,8242
6,984,13,8342
6,1108,55,8442
6,1200,94,8543
6,1238,139,8642
6,1342,221,8732
6,1373,236,8809
6,1444,302,8910
6,1445,345,9010
6,1461,447,9110
6,1449,478,9201
6,1430,489,9277
6,1406,482,9377
6,1351,503,9468
6,1353,498,9544
6,1302,516,9635
6,1303,489,9712
7,768,2,0
7,729,-45,136
7,705,-35,242
7,690,-23,343
7,761,38,443
7,799,84,550
7,807,127,653
7,794,156,775
7,741,165,877
7,778,217,977
7,775,246,1078
7,804,267,1178
7,825,357,1278
7,847,380,1378
7,841,368,1478
7,838,383,1579
7,833,389,1679
7,853,353,1779
7,813,370,1880
7,827,374,1980
7,831,376,2080
7,849,409,2181
7,949,367,2280
7,1058,331,2381
7,1110,352,2482
7,1104,269,2582
7,1153,260,2682
7,1104,211,2782
7,1043,148,2883
7,987,115,2983
7,976,67,3083
7,938,69,3183
7,904,-14,3283
7,928,27,3383
7,837,31,3483
7,798,147,3583
7,786,225,3684
