trial,x,y,time
1,599,506,1199
1,599,474,1266
1,613,499,1335
1,648,488,1402
1,656,506,1458
1,636,549,1514
1,640,554,1585
1,670,530,1644
1,717,541,1702
1,698,571,1760
1,659,554,1819
1,699,553,1879
1,729,557,1940
1,754,564,1998
1,749,564,2068
1,773,574,2129
1,764,588,2189
1,802,582,2248
1,824,580,2316
1,802,592,2383
1,821,588,2449
1,841,598,2516
1,827,598,2583
1,834,607,2649
1,864,538,2715
1,864,466,2783
1,889,417,2849
1,991,373,2916
1,982,339,2983
1,948,288,3049
1,954,259,3116
1,980,264,3183
1,931,261,3249
1,841,278,3316
1,768,327,3383
1,737,341,3449
1,700,388,3516
1,626,408,3583
1,566,428,3649
1,527,461,3716
1,517,510,3783
1,502,540,3849
1,526,554,3916
1,566,554,3983
1,588,565,4049
1,621,589,4116
1,638,577,4183
1,681,560,4250
1,636,545,4316
1,630,518,4366
1,678,501,4433
1,735,418,4499
1,808,367,4566
1,862,303,4633
1,916,280,4699
1,946,254,4766
1,901,241,4833
1,889,239,4899
1,885,243,4966
1,807,276,5033
1,755,286,5099
1,745,291,5166
1,795,323,5233
1,840,336,5299
1,912,358,5366
1,920,344,5433
1,950,388,5498
1,897,393,5565
1,850,433,5632
1,810,450,5698
1,799,452,5765
1,743,488,5832
1,730,456,5898
1,686,481,5965
1,653,478,6032
1,636,510,6098
1,615,516,6165
1,646,565,6232
1,638,594,6299
1,660,593,6365
1,663,590,6434
1,656,588,6490
1,674,611,6545
1,690,566,6600
1,721,591,6671
1,729,587,6728
1,667,552,6787
1,697,536,6844
1,695,518,6902
1,730,527,6961
1,740,535,7022
1,752,577,7083
1,758,563,7151
1,756,571,7217
1,709,584,7284
1,715,586,7351
1,715,566,7415
1,699,534,7482
1,701,531,7548
1,709,515,7615
1,704,497,7682
1,713,504,7748
1,688,523,7815
1,686,521,7882
1,678,527,7949
1,704,526,8015
1,768,519,8083
1,785,478,8148
1,835,438,8215
1,886,443,8282
1,961,462,8349
1,1018,459,8415
1,1043,462,8482
1,1049,434,8548
1,936,397,8615
1,848,396,8682
1,752,385,8749
1,679,376,8815
1,627,410,8882
1,550,411,8949
1,485,391,9015
1,466,392,9082
1,470,390,9148
1,463,422,9215
1,576,424,9282
1,705,430,9349
1,758,421,9415
1,747,427,9482
1,745,430,9549
1,750,426,9615
1,704,435,9682
1,692,413,9749
1,655,403,9814
1,634,385,9882
1,603,383,9949
1,653,381,10015
1,652,399,10081
1,630,445,10151
1,574,433,10207
1,560,423,10262
1,530,412,10318
1,480,403,10382
1,656,372,10449
1,645,286,10515
1,620,331,10584
1,587,322,10653
1,581,342,10712
1,550,374,10772
1,525,381,10834
1,523,371,10899
1,488,364,10965
1,447,352,11032
1,495,377,11099
1,619,468,11165
1,646,452,11234
1,678,426,11295
1,682,385,11365
1,656,354,11432
1,590,360,11499
1,642,381,11565
1,667,422,11632
1,675,417,11701
1,655,400,11768
1,637,387,11832
1,614,397,11899
1,656,407,11965
1,548,411,12032
1,518,406,12099
1,501,417,12165
1,421,436,12232
1,381,440,12299
1,415,440,12365
1,472,466,12432
1,535,511,12499
1,595,491,12565
1,605,456,12632
1,694,452,12699
1,776,462,12765
1,848,459,12832
1,874,407,12899
1,865,382,12965
1,869,381,13032
1,796,368,13099
1,743,380,13165
1,666,365,13232
1,703,369,13299
1,755,354,13365
1,869,327,13432
1,945,314,13499
1,1002,309,13565
1,948,294,13632
1,829,283,13699
1,747,277,13765
1,640,267,13832
1,664,309,13899
1,705,353,13965
1,707,419,14032
1,717,446,14099
1,720,461,14165
1,681,491,14232
1,623,507,14299
1,578,541,14366
1,556,589,14432
1,568,600,14499
1,579,592,14565
1,562,561,14632
1,524,523,14699
2,544,457,0
2,494,448,66
2,410,411,133
2,396,496,202
2,416,447,269
2,436,469,335
2,436,507,400
2,472,530,467
2,612,445,533
2,688,377,600
2,748,361,673
2,816,351,735
2,879,357,802
2,849,322,866
2,960,282,933
2,934,278,1000
2,844,288,1066
2,820,299,1135
2,841,348,1194
2,934,340,1256
2,958,357,1314
2,1013,365,1383
2,1031,390,1450
2,1047,394,1516
2,1065,431,1585
2,1011,429,1652
2,964,422,1712
2,840,440,1772
2,821,471,1832
2,837,530,1900
2,793,547,1966
2,897,566,2033
2,965,596,2100
2,1019,566,2166
2,1009,517,2233
2,920,526,2300
2,865,492,2366
2,864,508,2433
2,905,520,2500
2,894,507,2567
2,803,517,2633
2,705,538,2700
2,657,544,2766
2,649,535,2833
2,623,518,2900
2,627,484,2967
2,611,447,3033
2,646,462,3100
2,715,450,3167
2,753,451,3233
2,788,460,3283
2,828,478,3350
2,828,446,3416
2,877,435,3483
2,895,439,3550
2,839,458,3617
2,780,470,3683
2,764,427,3750
2,745,416,3817
2,724,431,3883
2,721,412,3950
2,665,413,4017
2,665,414,4083
2,652,415,4150
2,618,438,4216
2,599,463,4283
2,620,472,4350
2,634,484,4416
2,672,521,4483
2,675,559,4550
2,658,549,4617
2,682,560,4686
2,663,558,4752
2,673,586,4819
2,702,596,4874
2,709,571,4933
2,725,557,5000
2,697,561,5067
2,722,544,5133
2,770,525,5200
2,807,520,5257
2,870,448,5317
2,922,415,5385
2,910,318,5449
2,925,240,5516
2,912,236,5582
2,892,346,5649
2,849,450,5716
2,843,418,5782
2,806,463,5849
2,788,509,5916
2,830,545,5982
2,861,554,6049
2,913,550,6115
2,900,558,6172
2,866,543,6229
2,849,499,6301
2,817,524,6366
2,777,476,6432
2,741,448,6499
2,746,480,6555
2,779,589,6616
2,748,561,6682
2,774,547,6751
2,889,532,6818
2,809,512,6882
2,775,545,6951
2,852,537,7013
2,880,529,7076
2,871,570,7149
2,810,620,7216
2,821,633,7282
2,803,695,7349
2,751,710,7416
2,835,648,7482
2,881,563,7549
2,962,438,7616
2,1004,302,7682
2,943,359,7749
2,900,457,7816
2,793,454,7882
2,753,454,7949
2,662,452,8016
2,640,476,8082
2,727,473,8149
2,781,445,8217
2,920,428,8282
2,964,431,8349
2,876,443,8416
2,852,503,8482
2,830,506,8552
2,838,496,8607
2,823,495,8664
2,760,499,8719
2,761,540,8775
2,789,558,8833
2,767,542,8901
2,737,591,8967
2,725,586,9032
2,730,589,9099
2,704,565,9166
2,663,540,9232
2,694,521,9301
2,631,515,9368
2,632,545,9429
2,641,585,9499
2,673,593,9566
2,794,613,9632
2,869,646,9701
2,868,672,9761
2,864,671,9821
2,861,657,9884
2,845,656,9949
2,922,563,10016
2,981,511,10082
2,1048,457,10148
2,1076,433,10205
2,1045,465,10265
2,984,451,10332
2,892,421,10399
2,797,482,10468
2,770,514,10528
2,714,560,10588
2,730,593,10649
2,727,634,10718
2,723,632,10784
2,774,631,10845
2,786,638,10906
2,822,652,10983
2,841,637,11049
2,855,648,11116
2,855,631,11175
2,890,625,11237
2,934,671,11296
2,998,667,11365
2,1032,612,11433
2,1060,558,11499
2,1084,531,11565
2,1032,489,11633
2,1047,516,11699
2,1088,510,11766
2,1088,536,11835
2,1041,595,11892
2,962,600,11949
2,892,604,12016
2,854,604,12082
2,867,569,12149
2,886,488,12216
2,907,461,12274
2,929,435,12334
2,980,435,12399
2,894,457,12466
2,813,461,12533
2,723,472,12599
2,742,492,12666
2,733,465,12735
2,724,505,12802
2,709,513,12868
2,723,597,12935
2,740,621,12994
2,708,628,13051
2,694,599,13116
2,681,592,13183
2,633,548,13249
2,659,554,13318
2,783,571,13385
2,890,592,13452
2,962,542,13513
2,989,502,13573
2,999,463,13632
2,988,450,13699
3,1458,200,0
3,1559,202,66
3,1426,268,135
3,1361,304,202
3,1295,350,262
3,1187,356,321
3,1086,362,379
3,991,385,450
3,922,335,517
3,872,335,586
3,868,300,652
3,828,348,712
3,838,316,770
3,846,365,833
3,843,405,900
3,826,498,969
3,845,534,1031
3,891,503,1093
3,886,485,1154
3,934,530,1215
3,1024,589,1282
3,1045,589,1349
3,1026,497,1410
3,1018,531,1471
3,1045,658,1532
3,1088,606,1603
3,1056,557,1666
3,931,512,1727
3,790,467,1800
3,819,519,1867
3,829,518,1933
3,830,519,2000
3,826,492,2067
3,702,577,2133
3,627,611,2200
3,599,641,2267
3,571,687,2333
3,544,711,2400
3,555,678,2467
3,572,665,2534
3,572,636,2600
3,635,596,2667
3,652,599,2734
3,681,603,2799
3,759,540,2867
3,840,482,2933
3,919,408,3000
3,983,355,3067
3,1041,339,3134
3,1007,367,3201
3,969,432,3267
3,904,456,3334
3,844,458,3383
3,799,429,3433
3,721,431,3500
3,705,458,3566
3,761,453,3634
3,805,452,3700
3,877,424,3767
3,817,439,3833
3,700,445,3900
3,624,378,3967
3,551,329,4033
3,459,307,4100
3,404,290,4167
3,371,290,4233
3,347,295,4300
3,311,273,4367
3,320,264,4434
3,467,293,4500
3,566,285,4567
3,658,262,4632
3,804,281,4700
3,880,277,4766
3,978,290,4834
3,1012,305,4900
3,1051,296,4967
3,1077,298,5033
3,1023,299,5100
3,1007,286,5166
3,950,225,5234
3,981,258,5300
3,1015,269,5367
3,1093,292,5433
3,991,317,5499
3,891,397,5565
3,766,478,5633
3,705,522,5699
3,637,571,5766
3,596,599,5833
3,559,620,5899
3,520,606,5966
3,624,569,6032
3,714,478,6099
3,783,431,6165
3,880,438,6221
3,912,433,6276
3,968,443,6331
3,987,508,6387
3,990,557,6443
3,927,591,6500
3,817,527,6566
3,684,514,6633
3,703,533,6698
3,791,551,6769
3,832,554,6834
3,871,564,6902
3,871,533,6963
3,895,509,7033
3,901,532,7100
3,899,466,7168
3,947,410,7229
3,939,362,7291
3,974,291,7354
3,944,285,7415
3,939,259,7484
3,949,177,7545
3,945,151,7606
3,935,125,7667
3,931,155,7735
3,921,184,7796
3,932,200,7857
3,977,196,7918
3,1000,158,7985
3,948,167,8045
3,908,145,8107
3,893,154,8168
3,838,147,8235
3,854,238,8295
3,847,298,8357
3,758,232,8418
3,655,245,8485
3,662,270,8551
3,706,236,8612
3,737,249,8674
3,808,224,8734
3,856,212,8801
3,867,227,8861
3,878,203,8923
3,860,190,8983
3,836,189,9052
3,752,207,9118
3,813,204,9180
3,853,225,9241
3,902,230,9301
3,909,246,9362
3,909,291,9423
3,791,306,9483
3,679,331,9549
3,590,339,9616
3,548,374,9682
3,531,421,9752
3,524,447,9822
3,532,463,9883
3,573,512,9948
3,618,563,10015
3,661,597,10082
3,734,624,10152
3,799,644,10213
3,821,616,10273
3,900,603,10332
3,903,583,10400
3,983,573,10467
3,963,574,10526
3,938,542,10602
3,812,523,10667
3,873,604,10729
3,903,594,10788
3,921,612,10851
3,980,599,10918
3,1078,612,10983
3,1194,594,11048
3,1193,583,11115
3,1150,554,11182
3,1098,505,11249
3,1018,527,11318
3,1036,497,11379
3,1045,521,11441
3,1076,529,11503
3,1076,526,11565
3,1067,530,11632
3,1080,493,11698
3,1011,520,11765
3,968,544,11833
3,941,610,11899
3,797,593,11966
3,700,586,12033
3,647,592,12100
3,564,598,12165
3,487,593,12233
3,509,586,12300
3,556,558,12366
3,590,537,12433
3,537,522,12500
3,539,537,12566
3,537,531,12633
3,541,502,12700
3,555,478,12766
3,653,453,12833
3,781,423,12900
3,841,421,12966
3,907,446,13033
3,930,505,13099
3,967,510,13166
3,986,469,13233
3,1018,437,13300
3,1053,430,13365
3,990,411,13433
3,839,446,13500
3,734,436,13566
3,690,435,13632
3,596,460,13700
3,574,502,13766
3,552,529,13833
3,628,542,13902
3,656,529,13966
3,750,561,14035
3,843,551,14100
3,932,505,14166
3,1004,472,14233
3,1050,460,14300
3,1072,416,14366
3,1121,404,14433
3,1202,402,14501
3,1248,355,14566
3,1244,381,14633
3,1185,396,14699
3,1130,432,14766
3,1047,481,14832
3,1060,495,14900
3,1065,502,14966
3,1071,505,15033
3,1030,496,15100
3,987,502,15165
3,927,458,15232
3,880,417,15299
3,822,437,15366
3,707,416,15433
3,626,415,15500
3,562,423,15566
3,524,448,15633
3,484,488,15699
3,494,527,15765
3,557,527,15833
3,582,537,15899
3,600,550,15966
3,574,536,16033
3,552,541,16100
3,539,550,16165
3,535,538,16232
3,505,488,16300
3,479,462,16365
3,474,457,16433
3,485,469,16500
3,496,486,16566
3,499,518,16633
3,489,519,16700
3,491,540,16766
3,601,575,16835
3,772,577,16904
3,838,599,16960
3,898,633,17018
3,917,616,17085
3,912,612,17152
3,1010,645,17210
3,1035,664,17269
3,1046,667,17335
3,1084,683,17401
3,1037,641,17468
3,1032,603,17533
3,1018,573,17600
3,980,577,17666
3,954,533,17733
3,925,545,17802
3,901,579,17861
3,922,594,17921
3,954,568,17983
3,956,582,18052
3,1011,632,18113
3,1085,602,18173
3,1053,527,18233
3,1077,525,18299
3,1082,462,18366
3,1087,421,18432
4,1296,388,0
4,1215,401,66
4,1159,431,131
4,1092,444,199
4,1050,490,263
4,1034,491,329
4,1000,509,396
4,975,490,463
4,911,486,529
4,898,511,597
4,923,488,664
4,928,552,732
4,918,526,793
4,916,547,866
4,821,546,930
4,800,522,997
4,793,497,1063
4,846,573,1130
4,825,588,1199
4,787,520,1266
4,780,587,1323
4,807,615,1383
4,885,619,1447
4,837,569,1513
4,765,583,1580
4,736,621,1647
4,715,688,1713
4,647,663,1780
4,635,702,1847
4,577,668,1912
4,548,643,1979
4,611,602,2049
4,662,533,2113
4,733,509,2179
4,736,487,2247
4,756,500,2312
4,830,499,2382
4,875,490,2441
4,898,488,2496
4,940,499,2565
4,1028,531,2632
4,1032,507,2699
4,983,456,2763
4,1041,443,2833
4,1098,416,2892
4,1049,497,2954
4,1038,573,3016
4,940,586,3080
4,979,573,3147
4,942,523,3214
4,968,513,3282
4,837,475,3347
4,723,461,3412
4,665,479,3480
4,603,520,3547
4,576,536,3614
4,572,540,3680
4,623,585,3747
4,629,604,3814
4,634,626,3880
4,649,628,3947
4,620,610,4013
4,600,614,4080
4,601,614,4147
4,613,588,4214
4,591,542,4280
4,657,564,4347
4,673,580,4414
4,705,649,4480
4,747,636,4547
4,706,624,4613
4,646,609,4679
4,694,641,4746
4,748,597,4814
4,776,634,4880
4,704,667,4947
4,669,679,5014
4,659,686,5079
4,609,705,5147
4,589,722,5214
4,576,737,5280
4,587,736,5347
4,604,743,5413
4,574,763,5478
4,595,746,5546
4,646,699,5613
4,618,659,5679
4,668,614,5746
4,720,600,5813
4,761,547,5879
4,805,498,5946
4,801,451,6012
4,834,430,6079
4,871,413,6145
4,814,460,6213
4,815,427,6279
4,806,399,6346
4,710,389,6412
4,708,397,6479
4,619,427,6546
4,607,438,6613
4,626,510,6679
4,793,589,6746
4,843,612,6813
4,939,593,6880
4,1048,604,6946
4,1095,603,7013
4,1026,587,7079
4,1038,548,7145
4,1045,570,7212
4,1035,602,7279
4,1084,606,7346
4,1101,628,7413
4,1094,636,7479
4,1026,622,7546
4,975,604,7613
4,970,592,7679
4,977,592,7746
4,970,579,7813
4,906,587,7879
4,943,571,7946
4,976,587,8013
4,1019,616,8078
4,1099,618,8145
4,1153,639,8213
4,1099,615,8280
4,1011,557,8346
4,998,557,8413
4,950,531,8479
4,916,514,8545
4,895,541,8613
4,883,519,8678
4,896,545,8746
4,868,547,8813
4,858,560,8880
4,839,538,8945
4,848,578,9013
4,827,590,9080
4,862,607,9145
4,785,574,9213
4,762,507,9280
4,654,484,9346
4,534,433,9413
4,471,416,9479
4,618,465,9546
4,741,524,9612
4,846,537,9679
4,967,561,9745
4,1068,572,9812
4,1121,588,9879
4,1186,620,9946
4,1121,593,10013
4,1124,587,10080
4,1043,583,10146
4,1107,628,10213
4,1101,609,10280
4,1070,612,10346
4,1007,588,10413
4,988,617,10479
4,1077,658,10546
4,1051,634,10613
4,1115,645,10679
4,1159,631,10745
4,1160,658,10812
4,1071,607,10879
4,1087,621,10946
4,1053,615,11013
4,988,580,11079
4,876,521,11145
4,755,501,11213
4,667,411,11279
4,577,351,11346
4,509,289,11413
4,534,271,11479
4,497,258,11546
4,486,252,11613
4,486,236,11680
4,423,242,11745
4,434,234,11813
4,426,241,11878
4,469,261,11945
4,496,300,12013
4,540,319,12079
4,520,315,12146
4,489,285,12212
4,501,246,12280
4,488,236,12345
4,545,262,12413
4,592,274,12480
4,698,323,12546
4,688,329,12612
4,615,346,12679
4,560,307,12746
4,494,281,12813
4,610,329,12879
4,645,388,12946
4,740,427,13012
4,770,463,13080
4,867,530,13146
4,831,468,13212
4,828,419,13279
4,827,350,13346
4,755,297,13413
4,692,254,13480
4,647,232,13546
