trial,x,y,time
2,520,24,1257
2,526,0,1324
2,516,-32,1391
2,539,-36,1457
2,633,-86,1523
2,712,-80,1591
2,746,-68,1657
2,754,-65,1724
2,809,-37,1791
2,854,-40,1857
2,698,50,1924
2,544,166,1991
2,492,244,2053
2,402,315,2115
2,336,346,2182
2,364,375,2249
2,364,383,2315
2,380,406,2382
2,430,408,2449
2,476,390,2515
2,627,369,2582
2,741,331,2649
2,785,247,2715
2,886,253,2782
2,900,280,2848
2,886,272,2915
2,888,276,2982
2,921,254,3049
2,929,246,3115
2,918,278,3182
2,943,293,3249
2,931,320,3316
2,870,336,3382
2,793,360,3449
2,772,374,3516
2,735,383,3582
2,706,385,3649
2,762,337,3716
2,738,343,3782
2,722,358,3849
2,760,356,3915
2,759,383,3982
2,763,385,4048
2,742,388,4116
2,739,395,4182
2,736,359,4249
2,731,294,4316
2,731,284,4381
2,810,284,4448
2,736,285,4516
2,722,256,4582
2,697,258,4649
2,721,224,4716
2,712,235,4781
2,723,253,4849
2,828,373,4915
2,874,477,4982
2,935,575,5049
2,1002,633,5116
2,1034,737,5182
2,992,816,5249
2,916,835,5316
2,811,854,5382
2,738,856,5449
2,658,867,5515
2,656,867,5582
2,689,863,5649
2,655,826,5716
2,669,793,5785
2,645,760,5857
2,563,764,5924
2,539,769,5991
2,470,744,6052
2,422,701,6123
2,411,646,6191
2,398,602,6257
2,379,567,6332
2,390,514,6399
2,400,502,6466
2,415,468,6532
2,408,451,6599
2,442,475,6665
2,482,455,6731
2,448,457,6798
2,454,446,6866
2,424,432,6933
2,408,428,6999
2,373,430,7066
2,350,415,7132
2,428,404,7198
2,466,396,7266
2,475,381,7332
2,528,364,7399
2,605,347,7466
2,728,361,7532
2,828,359,7599
2,837,361,7666
2,901,381,7732
2,885,384,7799
2,876,399,7866
2,884,419,7932
2,873,402,7999
2,882,420,8060
2,863,429,8124
2,881,443,8190
2,845,436,8257
2,818,463,8324
2,826,475,8391
2,789,524,8457
2,783,516,8524
2,780,532,8591
2,801,519,8657
2,877,539,8724
2,894,572,8790
2,864,572,8857
2,877,606,8924
2,780,671,8990
2,756,704,9057
2,765,712,9124
2,710,725,9191
2,742,725,9257
2,755,682,9324
2,780,722,9391
2,762,734,9458
2,796,715,9524
2,771,747,9590
2,812,742,9657
2,832,757,9724
2,834,732,9790
2,899,728,9857
2,974,727,9924
2,1055,699,9990
2,1015,700,10052
2,1040,708,10115
2,1014,727,10182
2,1020,735,10249
2,1041,722,10316
2,1014,711,10382
2,991,717,10448
2,976,758,10516
