trial,x,y,time
6,858,453,2568
6,945,451,2634
6,1026,469,2701
6,1101,464,2785
6,931,460,2852
6,887,432,2937
6,850,434,3006
6,805,443,3077
6,787,456,3148
6,772,465,3235
6,769,495,3318
6,715,518,3401
7,669,382,0
7,659,365,61
7,679,333,133
7,654,332,200
7,737,327,266
7,693,330,333
7,731,330,400
7,687,368,466
7,671,395,533
7,670,383,599
7,646,407,666
7,621,394,733
7,602,434,800
7,541,440,883
7,537,446,949
7,545,447,1016
7,582,460,1082
7,603,458,1150
7,708,447,1216
7,810,407,1283
7,829,402,1350
7,890,389,1416
7,969,379,1483
7,978,386,1550
7,995,388,1616
7,964,391,1682
7,956,359,1750
7,970,343,1816
7,932,365,1883
7,904,397,1950
7,880,433,2016
7,912,462,2083
7,928,482,2149
7,946,494,2216
7,1023,565,2283
7,970,600,2350
7,914,585,2416
7,989,520,2483
7,1043,614,2550
7,1011,627,2617
7,981,587,2683
7,931,573,2749
7,983,543,2816
7,937,537,2883
7,846,520,2950
7,885,487,3016
7,801,468,3083
7,934,493,3149
7,1056,514,3216
7,1111,516,3283
7,1228,541,3350
7,1059,538,3416
7,947,495,3483
7,833,467,3550
7,796,456,3616
7,713,435,3683
7,662,420,3750
7,791,430,3816
7,769,447,3883
7,869,463,3950
7,832,469,4016
7,945,466,4083
7,907,459,4149
7,909,483,4216
7,982,470,4283
7,943,516,4367
7,985,477,4450
7,956,461,4535
7,935,472,4619
7,932,493,4702
7,986,504,4785
7,994,521,4869
7,1033,499,4952
7,1096,505,5035
7,1107,510,5119
7,1042,465,5202
7,987,448,5278
7,898,462,5369
7,953,438,5450
7,955,434,5533
8,725,261,0
8,727,264,83
8,738,299,150
8,726,333,216
8,712,325,283
8,695,306,350
8,681,314,416
8,753,275,483
8,734,323,550
8,775,302,616
8,714,313,683
8,780,267,750
8,726,287,816
8,764,273,883
8,727,320,950
8,767,303,1016
8,694,338,1083
8,690,343,1150
8,679,400,1216
8,654,385,1283
8,680,385,1350
8,707,358,1416
8,813,351,1483
8,817,362,1550
8,817,435,1616
8,835,403,1683
8,796,387,1750
8,840,384,1816
8,866,391,1883
8,853,393,1949
8,827,429,2016
8,837,408,2083
8,924,410,2150
8,978,404,2216
8,1013,395,2283
8,987,347,2350
8,1028,382,2416
8,981,404,2483
8,904,403,2550
8,862,400,2616
8,792,408,2683
8,727,418,2750
8,678,435,2816
8,664,456,2883
8,655,460,2950
8,655,447,3016
8,636,470,3083
8,666,476,3150
8,664,481,3216
8,647,494,3283
8,657,494,3349
8,628,498,3417
8,619,466,3483
8,610,428,3549
8,571,406,3615
8,587,384,3683
8,575,356,3750
8,627,334,3816
8,625,306,3883
8,640,283,3949
8,595,257,4016
9,724,406,0
9,761,401,82
9,795,398,148
9,815,399,215
9,830,389,282
9,804,408,348
9,740,394,415
9,729,404,482
9,682,362,548
9,635,360,615
9,625,351,682
9,623,338,749
9,602,328,815
9,639,349,882
9,612,316,948
9,633,342,1015
9,667,348,1082
9,694,310,1149
9,746,305,1215
9,797,296,1282
9,825,327,1348
9,864,333,1415
9,997,440,1482
9,1085,537,1548
9,1092,556,1615
9,1021,563,1682
9,1025,517,1748
9,1009,517,1815
9,1016,517,1882
9,1015,513,1948
9,959,499,2015
9,808,462,2082
9,723,423,2148
9,719,394,2215
9,685,411,2282
9,712,390,2348
9,688,401,2432
9,685,423,2498
9,668,457,2565
9,677,494,2632
10,731,253,0
10,722,285,82
10,709,265,148
10,698,256,215
10,687,257,298
10,692,290,381
10,697,311,448
10,729,288,515
10,739,334,582
10,673,320,648
10,687,337,732
10,706,353,815
10,700,312,881
10,683,275,948
10,723,268,1032
10,737,257,1098
10,648,275,1168
10,561,319,1251
10,548,365,1334
10,509,394,1407
10,521,417,1479
10,541,492,1554
10,616,473,1629
10,514,521,1717
10,482,480,1801
10,354,470,1884
10,445,423,1965
10,386,443,2048
10,339,486,2132
10,373,545,2215
10,351,567,2298
10,431,567,2382
10,541,479,2465
11,749,283,0
11,766,277,84
11,705,304,167
11,691,261,250
11,803,227,334
11,754,246,417
11,775,179,500
11,673,238,584
11,681,303,667
11,644,370,750
11,651,404,833
11,745,421,917
11,798,407,1000
11,734,418,1086
11,693,442,1169
11,729,449,1240
11,703,501,1314
11,652,517,1388
11,628,542,1463
11,614,549,1540
11,567,596,1617
12,649,404,0
12,749,283,3
12,687,402,83
12,766,277,87
12,655,371,167
12,705,304,170
12,660,360,250
12,691,261,253
12,615,411,334
12,803,227,337
12,553,357,417
12,754,246,420
12,515,369,500
12,775,179,503
12,506,317,584
12,673,238,587
12,556,295,667
12,681,303,670
12,549,320,750
12,644,370,753
12,600,277,833
12,651,404,836
12,577,349,917
12,745,421,920
12,667,364,1000
12,798,407,1003
12,691,437,1083
12,734,418,1089
12,725,466,1167
12,693,442,1172
12,729,449,1243
12,752,487,1250
12,703,501,1317
12,769,488,1333
12,652,517,1391
12,746,483,1417
12,628,542,1466
12,762,479,1500
12,614,549,1543
12,730,461,1583
12,567,596,1620
12,785,452,1667
12,629,560,1703
12,757,422,1750
12,902,497,1786
12,880,340,1833
12,858,427,1870
12,863,305,1917
12,837,395,1953
12,823,281,2000
12,946,308,2036
12,810,254,2083
12,909,315,2120
12,808,244,2167
12,892,336,2203
12,837,353,2250
12,875,392,2287
12,831,446,2333
12,835,415,2370
12,838,454,2417
12,797,443,2453
12,876,456,2499
12,770,458,2536
12,798,454,2584
12,738,454,2620
12,773,462,2667
12,765,461,2703
12,692,480,2750
12,723,440,2787
12,627,494,2833
12,703,414,2870
12,587,487,2917
12,636,495,3000
12,593,474,3083
12,611,468,3167
12,655,491,3250
12,630,499,3333
12,590,489,3417
12,589,502,3500
12,573,483,3585
12,559,486,3657
12,520,496,3730
12,481,463,3805
12,435,463,3880
12,477,435,3957
12,431,424,4033
13,645,749,0
13,601,718,100
13,659,610,183
13,579,483,266
13,566,422,349
13,518,357,433
13,534,296,516
13,522,242,600
13,559,203,683
13,530,221,766
13,652,274,849
13,799,373,933
13,915,421,1022
13,994,484,1100
13,937,494,1183
13,885,503,1266
13,809,462,1349
13,711,423,1433
13,674,321,1516
13,606,293,1599
13,619,238,1683
13,605,255,1766
13,576,236,1850
13,601,217,1933
13,601,202,2016
13,534,286,2099
13,544,308,2183
13,701,326,2266
13,778,365,2349
13,864,391,2433
13,788,412,2516
13,746,526,2599
13,894,576,2683
13,950,435,2766
13,934,428,2849
13,955,392,2933
13,828,414,3016
13,691,364,3099
13,850,349,3183
13,892,349,3266
13,939,358,3349
13,964,334,3433
13,892,423,3516
13,905,510,3599
13,878,655,3683
13,889,700,3766
13,909,794,3849
13,871,875,3933
13,892,834,4016
13,910,764,4099
13,951,711,4183
13,938,659,4266
13,884,600,4349
13,830,583,4433
13,900,594,4516
13,813,560,4601
13,751,575,4676
13,769,576,4750
13,716,530,4835
13,685,533,4910
13,678,530,4987
13,726,476,5068
13,792,478,5152
13,649,470,5233
13,669,479,5318
13,737,455,5399
13,825,525,5483
13,966,542,5566
13,977,567,5649
13,1009,531,5732
13,1018,503,5818
13,920,515,5902
13,864,539,5985
13,762,492,6064
13,578,551,6143
13,482,570,6223
13,433,535,6302
13,389,540,6385
13,445,514,6466
13,447,493,6549
13,516,449,6633
13,666,462,6716
13,759,368,6799
13,831,429,6882
13,923,376,6965
13,975,482,7048
13,1025,458,7132
13,942,482,7215
13,960,512,7299
13,870,535,7382
