"","trial","start","end","x","y","mad.x","mad.y","peak.vx","peak.vy","dur","event"
"62",5,201,500,638.166666666667,198.166666666667,6.17750000000003,3.95360000000001,19.8333333333333,-7.83333333333333,299,"fixation"
"63",5,651,751,510,208.166666666667,14.826,1.72969999999999,-20,-3,100,"fixation"
"64",5,1051,1151,522.333333333333,85.6666666666667,0,8.40139999999998,13.5,-12,100,"fixation"
"65",5,1551,1751,714.166666666667,267.5,23.4745000000001,6.6717,-20,-6.83333333333331,200,"fixation"
"66",5,2251,2351,356.666666666667,483,5.9304,0,-20.3333333333333,2.16666666666669,100,"fixation"
"67",5,3799,3900,978.833333333333,182.333333333333,4.69490000000003,1.4826,-8,-2.83333333333334,101,"fixation"
"68",5,4800,4899,661.5,262.166666666667,10.1311,0.7413,-20.1666666666667,-4,99,"fixation"
"70",5,6150,6303,371.666666666667,347.666666666667,14.3318,5.9304,-12.1666666666667,10.5,153,"fixation"
"71",5,6999,7150,593,493.666666666667,8.8956,7.90719999999997,-21,6.83333333333331,151,"fixation"
"72",5,7950,8300,901,263.333333333333,20.2622000000001,3.45939999999997,-19,-6.66666666666666,350,"fixation"
"73",5,8449,8550,1038.5,290.166666666667,2.71810000000006,3.21229999999999,-13.3333333333333,-7.66666666666666,101,"fixation"
"74",5,8899,9000,929,340.166666666667,1.48259999999992,7.16590000000001,10.9999999999999,-8.83333333333334,101,"fixation"
"75",5,9400,9500,728.833333333333,465.333333333333,14.5789,2.47100000000003,-15.5,4.83333333333337,100,"fixation"
"76",5,10199,10299,775.666666666667,167.333333333333,8.8956,2.47100000000001,-20,-3.83333333333333,100,"fixation"
"77",5,10550,10849,923.166666666667,225.833333333333,10.8724,2.9652,-21.6666666666667,-9.83333333333333,299,"fixation"
"79",5,11899,12249,636.666666666667,365,13.8376000000001,16.3086,-20,-11.1666666666667,350,"fixation"
"80",5,12400,12600,674.833333333333,442.166666666667,15.3202,3.95359999999999,-16.6666666666667,-12.6666666666667,200,"fixation"
"82",6,499,749,625,156.666666666667,16.3086,3.95359999999999,20.5,-7,250,"fixation"
"83",6,1749,1850,798.833333333333,460,2.71810000000006,1.4826,-3.16666666666669,7.83333333333331,101,"fixation"
"84",6,1950,2149,738.5,437.666666666667,5.68329999999997,14.826,16.1666666666666,-12.5,199,"fixation"
"85",6,2849,2949,654,238.666666666667,5.9304,2.96520000000002,21,8.00000000000001,100,"fixation"
"86",6,3149,3349,727.833333333333,147,26.1926000000001,2.47099999999999,21,4.16666666666667,200,"fixation"
"89",7,554,650,807.666666666667,139,6.42459999999997,1.97679999999999,-19.8333333333333,-2.5,96,"fixation"
"90",7,1050,1149,730.5,104.5,14.5789,11.1195,-16,3.66666666666667,99,"fixation"
"91",7,2749,2849,769.666666666667,33.3333333333333,8.40139999999994,0.494199999999998,14,8.66666666666667,100,"fixation"
"92",7,3249,3349,611.166666666667,242.333333333333,9.6369,0.988400000000028,15.3333333333333,4.33333333333333,100,"fixation"
"93",7,4398,4649,357,222,50.9026,2.47100000000003,35.1666666666667,-11.8333333333333,251,"fixation"
"94",7,7799,8249,-31.6666666666667,50.6666666666667,40.5244,12.355,19.6666666666667,7.83333333333334,450,"fixation"
"95",7,11349,11598,752,337.666666666667,4.4478,11.3665999999999,8.33333333333331,-12.5,249,"fixation"
"97",8,1949,2149,500.5,554.333333333333,10.6253000000001,3.21230000000003,-12.3333333333333,-3.83333333333331,200,"fixation"
"98",8,8148,8248,345.666666666667,27.6666666666667,3.45940000000001,4.942,-15.1666666666667,10,100,"fixation"
"99",8,8848,8948,706.5,345.5,3.21230000000003,1.72969999999999,-11,7.5,100,"fixation"
"100",8,9098,9348,831.666666666667,285.666666666667,40.5244000000001,5.9304,-36.3333333333333,8.83333333333334,250,"fixation"
